"","County","At Risk Pop 10-19","Court Commitments(CC)","Commitment Rate per 1K","Commitment Rate Rank","CC White %","CC Black %","CC Hispanic %","CC Male %","Alt Plans Commitments","Alt Plans Commitments %","Detention Long Term","Detention Long Term White %","Detention Long Term Black %","Detention Long Term Hispanic %","Detention Long Term Male %","Detention Total","Detention Rate per 1K","Detention White %","Detention Black %","Detention Hispanic %","Detention Male %","Short-Term Program","Short-Term Program White %","Short-Term Program Black %","Short-Term Program Hispanic %","Short-Term Program Male %","22/23 Grads","GR Black","GR White","GR Hispanic","GR Asian","GR Female","GR Male","GR Eco Dis","Grads with HOPE Rate","2022 Model-Based Estimate of Median Household Income, Dollars","2022 Rank","2018-2022 Median Household Income, Dollars","2018-2022 Rank of Total","2018-2022 Median Household Income, White, Dollars","2018-2022 Median Household Income, Black, Dollars","2018-2022 Median Household Income, Hispanic, Dollars","2018-2022 Households With Incomes Less than $10,000, Percent","2018-2022 Households With Incomes Less than $10,000, White, Percent","2018-2022 Households With Incomes Less than $10,000, Black, Percent","2018-2022 Households With Incomes Less than $10,000, Hispanic, Percent","2018-2022 Households With Incomes $10,000-$24,999, Percent","2018-2022 Households With Incomes $10,000-$24,999, White, Percent","2018-2022 Households With Incomes $10,000-$24,999, Black, Percent...15","2018-2022 Households With Incomes $10,000-$24,999, Black, Percent...16","2018-2022 Households With Incomes $25,000-$49,999, Percent","2018-2022 Households With Incomes $25,000-$49,999, White, Percent...18","2018-2022 Households With Incomes $25,000-$49,999, White, Percent...19","2018-2022 Households With Incomes $25,000-$49,999, White, Percent...20","2018-2022 Households With Incomes $50,000-$99,999, Percent","2018-2022 Households With Incomes $50,000-$99,999, White, Percent","2018-2022 Households With Incomes $50,000-$99,999, Black, Percent","2018-2022 Households With Incomes $50,000-$99,999, Hispanic, Percent","2018-2022 Households With Incomes $100,000 or More, Percent","2018-2022 Households With Incomes $100,000 or More, White, Percent","2018-2022 Households With Incomes $100,000 or More, Black, Percent","2018-2022 Households With Incomes $100,000 or More, Hispanic, Percent","2022 Total Persons in Poverty","2022 Total Persons in Poverty, Percent","2022 Rank of Total Persons in Poverty, Percent","2022 Children Under Age 18 in Poverty","2022 Children Under Age 18 in Poverty, Percent","2022 Related Children in Families, Age 5-17, in Poverty","2022 Related Children in Families, Age 5-17, in Poverty, Percent","2018-2022 Persons Below Poverty Level, Percent","2018-2022 Persons Below Poverty Level, White, Percent","2018-2022 Persons Below Poverty Level, Black, Percent","2018-2022 Persons Below Poverty Level, Hispanic, Percent","2018-2022 Persons Age 65 and Over in Poverty, Percent","2018-2022 Persons Less than High School Graduates in Poverty, Percent","2018-2022 Persons with Bachelor's Degree or Higher in Poverty, Percent","2018-2022 Families Below Poverty Level, Percent","2018-2022 Families Below Poverty Level with a White Householder, Percent","2018-2022 Families Below Poverty Level with a Black Householder, Percent","2018-2022 Families Below Poverty Level with a Hispanic Householder, Percent","2018-2022 Families Below Poverty Level, Female Head of Household, No Husband Present, Percent","2018-2022 Poverty Level with a White Householder, Female Head of Household, No Husband Present, Percent","2018-2022 Poverty Level with a Black Householder, Female Head of Household, No Husband Present, Percent","2018-2022 Poverty Level with an Hispanic Householder, Female Head of Household, No Husband Present, Percent"
"139","TOWNS",1190,0,0,80,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,NA,NA,NA,NA,66,NA,0.949152542372881,NA,NA,0.956521739130435,0.936170212765957,0.9375,0.515151515151515,59273,59,55574,68,56743,"-","-",0.0506954612005856,0.0516468524654064,"0","0",0.188689604685212,0.176768661079712,"0.19148936170212766","0.3",0.212298682284041,0.204638472032742,"0","0.22666666666666666",0.327232796486091,0.337361138179692,"0.80851063829787229","0.37333333333333335",0.22108345534407,0.229584876242448,"0","0.1",1597,0.129196666936332,"45",333,0.198687350835322,246,0.201309328968903,0.15302887498929,0.156030918569117,0,"6.8852459016393447E-2",0.10660833525213,0.251840942562592,0.0781609195402299,0.103,0.106,"-","8.2000000000000003E-2",0.384,0.416,"-","0.17100000000000001"
"140","TREUTLEN",884,0,0,80,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,1,1.13122171945701,1,0,0,1,0,NA,NA,NA,NA,50,0.958333333333333,0.857142857142857,NA,NA,0.833333333333333,0.952380952380952,0.87719298245614,0.5625,43533,142,38641,151,47847,"24813","-",0.0605664488017429,0.015015015015015,"0.19826086956521738","0",0.26318082788671,0.257657657657658,"0.30434782608695654","0",0.237472766884532,0.236636636636637,"0.22956521739130434","0",0.244880174291939,0.242042042042042,"0.21391304347826087","0",0.193899782135076,0.248648648648649,"5.3913043478260869E-2","1",1297,0.216925907342365,"118",438,0.307584269662921,310,0.283363802559415,0.281456953642384,0.242571846078909,0.413772090188909,"0.16216216216216217",0.15243415802075,0.300460829493088,0.0659722222222222,0.155,0.125,"0.27600000000000002","0",0.388,0.473,"0.371","-"
"141","TROUP",9385,17,1.81140117208311,154,0.176470588235294,0.764705882352941,0,0.764705882352941,17,1,0,NA,NA,NA,NA,42,4.47522642514651,0.166666666666667,0.80952380952381,0,0.714285714285714,1,0,1,0,1,788,0.884816753926702,0.860349127182045,0.75,0.947368421052632,0.895454545454546,0.827731092436975,0.849264705882353,0.346201743462017,55852,70,53599,79,69084,"36061","51092",0.0835971391722359,0.0396952686447474,"0.15579591390800832","6.7493112947658404E-2",0.165865478563333,0.131515637530072,"0.23074401835463781","6.1983471074380167E-2",0.20440067221636,0.172881582464582,"0.25445209221020432","0.31818181818181818",0.290108258099816,0.315757818765036,"0.26537747186714739","0.24793388429752067",0.256028451948255,0.340149692595563,"9.3630503660002182E-2","0.30440771349862261",12263,0.178241279069767,"85",4411,0.264813591883292,3132,0.256448047162859,0.191762243122918,0.136003714116221,0.279635754828699,"0.21729490022172948",0.141023166023166,0.306752037252619,0.0567634143729249,0.156,0.108,"0.253","0.21600000000000003",0.338,0.308,"0.36199999999999993","0.38600000000000007"
"142","TURNER",1201,1,0.832639467110741,141,0,0,0,1,1,1,0,NA,NA,NA,NA,6,4.99583680266445,0.333333333333333,0.5,0.166666666666667,1,0,NA,NA,NA,NA,70,0.901960784313726,0.75,NA,NA,0.886363636363636,0.815789473684211,0.853658536585366,0.405797101449275,40865,153,39666,148,67591,"30714","68679",0.0525472604934316,0.010840108401084,"0.11610169491525424","3.2110091743119268E-2",0.231015700096123,0.178319783197832,"0.29830508474576273","8.7155963302752298E-2",0.286446651714194,0.160975609756098,"0.47372881355932206","0",0.275552707465556,0.423848238482385,"6.3559322033898302E-2","0.88073394495412849",0.154437680230695,0.226016260162602,"4.8305084745762714E-2","0",2218,0.255177174413254,"146",777,0.355606407322654,559,0.34634448574969,0.224316463059919,0.120374135827572,0.359638554216867,"0.19912472647702406",0.18769422001243,0.268817204301075,0.124006359300477,0.169,0.068,"0.29399999999999998","0.61899999999999999",0.381,0.539,"0.27300000000000002","1"
"143","TWIGGS",807,1,1.23915737298637,151,1,0,0,1,1,1,0,NA,NA,NA,NA,6,7.43494423791822,0.666666666666667,0.333333333333333,0,1,0,NA,NA,NA,NA,43,1,0.777777777777778,NA,NA,0.956521739130435,0.875,0.914893617021277,0.279069767441861,48772,104,50446,97,54112,"38112","-",0.0993103448275862,0.0580224985198342,"0.11010830324909747","0",0.204827586206897,0.149792776791001,"0.30776173285198555","0",0.190689655172414,0.23149792776791,"0.14620938628158844","1",0.275862068965517,0.307282415630551,"0.22472924187725632","0",0.229310344827586,0.253404381290705,"0.21119133574007221","0",1605,0.211993131686699,"112",462,0.328358208955224,335,0.314553990610329,0.156523948672342,0.133530482256597,0.153494049435459,"0.125",0.129955947136564,0.25974025974026,0.0747663551401869,0.135,0.105,"0.11599999999999999","0",0.235,0.055,"0.19899999999999998","-"
"144","UNION",2397,0,0,80,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,1,0.417188151856487,1,0,0,1,1,1,0,0,1,174,NA,0.930635838150289,NA,NA,0.947368421052632,0.903225806451613,0.875,0.580459770114943,64588,41,59783,54,59524,"-","92591",0.0398735942002045,0.0354609929078014,"0","0",0.153359977693094,0.153502380258428,"1","7.567567567567568E-2",0.217027604795985,0.221898377538133,"0","0.21081081081081082",0.309043591411841,0.307781987758671,"0","0.71351351351351355",0.280695231898875,0.281356261536967,"0","0",2665,0.103178597700259,"20",650,0.16497461928934,473,0.156986392300033,0.117102284420663,0.108647061401587,0.333333333333333,"0.27807486631016043",0.0818619582664527,0.181062355658199,0.0398785425101215,0.078,0.076,"1","0.17099999999999999",0.341,0.311,"-","1"
"145","UPSON",3468,1,0.288350634371396,111,1,0,0,1,1,1,0,NA,NA,NA,NA,5,1.44175317185698,0.4,0.2,0,1,3,0.333333333333333,0.333333333333333,0,1,239,0.910891089108911,0.84,1,NA,0.886363636363636,0.871428571428571,0.878676470588235,0.508196721311475,48061,112,48740,104,60026,"31232","-",0.0740491740299654,0.0836231884057971,"5.5821371610845293E-2","8.3333333333333329E-2",0.208317326162121,0.131594202898551,"0.3668261562998405","0.35119047619047616",0.22358816749904,0.213768115942029,"0.25199362041467305","0.17261904761904762",0.270553207837111,0.304057971014493,"0.19872408293460925","0.39285714285714285",0.223492124471763,0.26695652173913,"0.12663476874003191","0",5780,0.209170195056635,"108",1798,0.286442568105783,1391,0.301147434509634,0.224434896319821,0.179944289693593,0.3040841083704,"2.2900763358778626E-2",0.190525876460768,0.360112755461593,0.0886119764624438,0.176,0.158,"0.22600000000000003","0",0.416,0.481,"0.32799999999999996","0"
"146","WALKER",8128,1,0.123031496062992,91,1,0,0,0,1,1,0,NA,NA,NA,NA,19,2.33759842519685,0.789473684210526,0.157894736842105,0,0.578947368421053,2,1,0,0,0,510,0.862068965517241,0.920086393088553,0.875,NA,0.956349206349206,0.881967213114754,0.913946587537092,0.40625,53407,75,52276,88,53504,"41286","57500",0.0469582550695749,0.0468345589745697,"7.7669902912621352E-2","0",0.16897305171158,0.171151554989524,"0.20388349514563106","2.7227722772277228E-2",0.258136236439606,0.246826342385276,"0.34077669902912622","0.41089108910891087",0.331582780695366,0.338112649439218,"0.23689320388349513","0.32673267326732675",0.194349676083873,0.197074894211413,"0.14077669902912621","0.23514851485148514",9937,0.147595282654547,"62",2849,0.198855308159419,1906,0.17923641151025,0.137283846478279,0.134544021542806,0.231768650461023,"0.14881297046902142",0.0939288881722164,0.219686997221003,0.0315902964959569,0.097,0.098,"0.11699999999999999","0",0.227,0.233,"0.219","0"
"147","WALTON",14261,2,0.140242619732137,94,0.5,0.5,0,1,2,1,0,NA,NA,NA,NA,45,3.15545894397307,0.177777777777778,0.577777777777778,0.2,0.8,10,0.3,0.5,0.2,0.8,896,0.937759336099585,0.913357400722022,0.929203539823009,1,0.95482546201232,0.888659793814433,0.871473354231975,0.564732142857143,83037,16,79425,20,83162,"57489","60667",0.0353096565893748,0.023873671606047,"8.9202686412949886E-2","1.192368839427663E-2",0.0991194599354271,0.0900688519682682,"0.12932667470294473","0.22337042925278219",0.181127091282653,0.170782816943571,"0.22558980540726709","0.15977742448330684",0.312797182271793,0.309983535398892,"0.31358705011193388","0.22813990461049286",0.371646609920751,0.405291124083221,"0.24229378336490442","0.37678855325914151",11458,0.112526393321876,"27",3502,0.146502677376171,2380,0.131216231116992,0.130675629415243,0.0903066728309447,0.286742587021917,"0.19346733668341709",0.101358065584631,0.21878453038674,0.0370534023481884,0.098,0.07,"0.222","0.17199999999999999",0.32,0.259,"0.432","0.1"
"148","WARE",4860,0,0,80,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,25,5.1440329218107,0.56,0.44,0,0.52,1,1,0,0,1,301,0.834532374100719,0.816216216216216,0.826086956521739,NA,0.871508379888268,0.779569892473118,0.824657534246575,0.448160535117057,48245,110,44138,132,50165,"30256","36964",0.0689087488240828,0.0618533513270355,"0.10064834825563446","0.15195071868583163",0.218328629664472,0.199842555105713,"0.29052176597715346","4.7227926078028747E-2",0.255174035747883,0.236617183985605,"0.26736647113306578","0.46406570841889117",0.308090310442145,0.320062977957715,"0.26705773386847792","0.33675564681724846",0.149498275321417,0.181623931623932,"7.4405680765668419E-2","0",5943,0.176276917600997,"82",2416,0.275516022351465,1690,0.264890282131661,0.236728837876614,0.176562860438293,0.324475968663985,"0.55335463258785944",0.160401870777759,0.331933875623196,0.0358609362168081,0.177,0.128,"0.307","0.27899999999999997",0.458,0.457,"0.432","1"
"149","WARREN",596,0,0,80,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,1,1.67785234899329,0,1,0,1,0,NA,NA,NA,NA,28,0.862068965517241,NA,NA,NA,0.888888888888889,0.8,0.848484848484849,0.423076923076923,44367,138,45091,131,58157,"39444","-",0.0915167095115681,0.0743494423791822,"0.10498220640569395","-",0.154755784061697,0.0731102850061958,"0.21530249110320285","-",0.32853470437018,0.267657992565056,"0.37633451957295372","-",0.274550128534704,0.338289962825279,"0.22330960854092527","-",0.150642673521851,0.246592317224287,"8.0071174377224205E-2","-",1189,0.233595284872299,"134",388,0.374517374517374,279,0.36139896373057,0.2294921875,0.100968893421724,0.309702711532179,"-",0.16607460035524,0.25273631840796,0.025062656641604,0.184,0.059,"0.26600000000000001","-",0.431,0.069,"0.46200000000000008","-"
"150","WASHINGTON",2442,2,0.819000819000819,140,0.5,0.5,0,1,2,1,0,NA,NA,NA,NA,8,3.27600327600328,0.5,0.5,0,1,0,NA,NA,NA,NA,194,0.950354609929078,0.92,NA,NA,0.952380952380952,0.92156862745098,0.93719806763285,0.642857142857143,48462,108,43810,134,60592,"32259","95890",0.0764884233737596,0.0273448985592473,"0.12637969094922738","3.6649214659685861E-2",0.205347298787211,0.16377536018818,"0.25303532008830021","5.235602094240838E-3",0.270121278941566,0.254042928550426,"0.29966887417218541","8.9005235602094238E-2",0.24242006615215,0.245516024698618,"0.22019867549668873","0.59162303664921467",0.205622932745314,0.309320788003528,"0.10071743929359823","0.27748691099476441",3949,0.219853023048658,"121",1264,0.300666032350143,931,0.293043751967265,0.168046357615894,0.0801608242241488,0.230268241527762,"8.5953878406708595E-2",0.133176193282263,0.283389450056117,0.0196162046908316,0.135,0.088,"0.19399999999999998","4.2999999999999997E-2",0.278,0.361,"0.25800000000000001","1"
"151","WAYNE",4200,1,0.238095238095238,103,1,0,0,1,1,1,0,NA,NA,NA,NA,12,2.85714285714286,0.333333333333333,0.5,0.166666666666667,0.666666666666667,2,0,1,0,0.5,288,0.897435897435897,0.904522613065327,1,NA,0.929411764705882,0.89041095890411,0.917197452229299,0.472222222222222,51102,86,49847,100,55894,"34408","29667",0.0505858285289195,0.0385441527446301,"0.13246268656716417","5.7239057239057242E-2",0.203459177980286,0.163603818615752,"0.28233830845771146","0.35521885521885521",0.247256834666171,0.25799522673031,"0.19962686567164178","0.22390572390572391",0.285475172029012,0.306443914081146,"0.19527363184079602","0.36363636363636365",0.213222986795611,0.233412887828162,"0.19029850746268656","0",5136,0.177710113836891,"84",1839,0.250340321263273,1313,0.237733116060112,0.181510591054876,0.145835311995441,0.316338354577057,"9.5374071958880646E-2",0.112456747404844,0.319762845849802,0.0163458045768253,0.15,0.128,"0.26599999999999996","0.153",0.372,0.289,"0.58899999999999997","0.57500000000000007"
"152","WEBSTER",241,0,0,80,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,3,12.448132780083,0,1,0,1,0,NA,NA,NA,NA,18,NA,NA,NA,NA,NA,1,1,NA,45987,125,35000,155,47875,"28843","13102",0.108447488584475,0.080952380952381,"0.1239193083573487","0.14634146341463414",0.257990867579909,0.214285714285714,"0.25360230547550433","0.69105691056910568",0.261415525114155,0.245238095238095,"0.26224783861671469","0.16260162601626016",0.230593607305936,0.247619047619048,"0.25936599423631124","0",0.141552511415525,0.211904761904762,"0.10086455331412104","0",421,0.181153184165232,"88",119,0.293103448275862,86,0.281045751633987,0.278723404255319,0.184426229508197,0.220095693779904,"0.91884057971014488",0.188095238095238,0.330218068535826,0.270440251572327,0.23,0.207,"7.3999999999999996E-2","1",0.528,0.405,"9.7000000000000003E-2","1"
"153","WHEELER",727,0,0,80,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,NA,NA,NA,NA,58,0.894736842105263,0.883720930232558,NA,NA,0.935483870967742,0.852941176470588,0.892307692307692,0.482758620689655,35952,159,36354,154,34545,"-","-",0.136505948653726,0.128318584070796,"0.15938864628820962","0",0.237319974953037,0.221238938053097,"0.27947598253275108","0",0.231058234189105,0.3,"6.3318777292576414E-2","0",0.30181590482154,0.284955752212389,"0.33406113537117904","1",0.0932999373825924,0.0654867256637168,"0.16375545851528384","0",1565,0.311195068602108,"158",365,0.314384151593454,274,0.32541567695962,0.26685837526959,0.306770098730607,0.214285714285714,"0",0.284552845528455,0.36897880539499,0.115384615384615,0.208,0.194,"0.255","0",0.583,0.599,"0.55099999999999993","-"
"154","WHITE",3567,0,0,80,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,12,3.36417157275021,0.833333333333333,0,0.166666666666667,0.416666666666667,3,1,0,0,0,253,NA,0.918032786885246,0.857142857142857,NA,0.910569105691057,0.92156862745098,0.887931034482759,0.470817120622568,62100,52,66256,40,67143,"44527","82143",0.0543310131477185,0.0513552068473609,"0","0",0.093677494199536,0.0917057265131445,"0","0",0.248936581593194,0.241797432239658,"0.85","0.47",0.339423820572312,0.349806399021806,"0.10833333333333334","0.35499999999999998",0.263631090487239,0.265335235378031,"4.1666666666666664E-2","0.17499999999999999",3391,0.120830957810718,"35",925,0.171264580633216,627,0.152517635611773,0.129622888759464,0.120103720583035,0.102803738317757,"0.26168224299065418",0.06177302734989,0.139684813753582,0.0252283601565898,0.102,0.097,"0","0.104",0.264,0.285,"0","1"
"155","WHITFIELD",15415,11,0.713590658449562,136,0.181818181818182,0,0,0.818181818181818,11,1,0,NA,NA,NA,NA,49,3.1787220240026,0.346938775510204,0.122448979591837,0.530612244897959,0.755102040816326,12,0.333333333333333,0.25,0.416666666666667,0.75,858,1,0.835073068893528,0.869198312236287,1,0.885529157667387,0.825046040515654,0.849915682967959,0.529345372460497,61680,53,59659,55,61368,"41771","67578",0.0362320864876945,0.0359446686674256,"6.7006554989075012E-2","1.7837677138043802E-2",0.134620219571472,0.134533788678464,"0.21267297887836853","9.8206322465563378E-2",0.240690560661508,0.237641864155369,"0.28696285506190822","0.233078981270439",0.344079112774814,0.336024009106903,"0.31463947560087402","0.42671687642453671",0.244378020504512,0.255855669391838,"0.11871813546977422","0.2241601427014171",13161,0.12893713322818,"44",4320,0.171021377672209,3052,0.159273562258637,0.134540381762631,0.12491862290813,0.162724692526017,"0.17117762564347502",0.112068965517241,0.177695211134702,0.0387766691003488,0.096,0.085,"6.4000000000000001E-2","0.154",0.27,0.268,"0.153","0.37899999999999995"
"156","WILCOX",917,0,0,80,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,NA,NA,NA,NA,71,1,0.938775510204082,NA,NA,1,0.928571428571429,0.959459459459459,0.507042253521127,44905,133,46759,120,59643,"26838","86219",0.092436974789916,0.0725108225108225,"0.15746753246753248","0",0.204881952781112,0.187229437229437,"0.26136363636363635","0",0.231292517006803,0.189935064935065,"0.36525974025974028","0",0.304521808723489,0.350649350649351,"0.15584415584415584","1",0.166866746698679,0.199675324675325,"6.0064935064935064E-2","0",1790,0.264284659678134,"148",497,0.309464508094645,354,0.29159802306425,0.230471549376523,0.149476228847703,0.462611607142857,"3.8327526132404179E-2",0.196575342465753,0.251441753171857,0.0929095354523227,0.169,0.094,"0.40900000000000003","0",0.327,0.208,"0.436","-"
"157","WILKES",1129,0,0,80,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,2,1.77147918511958,0,1,0,1,0,NA,NA,NA,NA,63,0.787878787878788,0.956521739130435,NA,NA,0.9,0.692307692307692,0.743589743589744,0.365079365079365,47377,115,51780,93,62894,"38203","-",0.0793650793650794,0.0372071658245292,"0.14234663490172722","0.16243654822335024",0.178819444444444,0.150666054203032,"0.19773674806432401","0.30964467005076141",0.210565476190476,0.187873220027561,"0.24895771292435973","0.16243654822335024",0.33655753968254,0.358750574184658,"0.31804645622394284","0.1065989847715736",0.19469246031746,0.26550298576022,"9.2912447885646218E-2","0.25888324873096447",1766,0.186385224274406,"92",550,0.281618023553507,405,0.282426778242678,0.178334561532793,0.119235317303902,0.228959749085206,"0.56066176470588236",0.13475499092559,0.366694011484824,0.0239190432382705,0.125,0.088,"0.125","0.66400000000000003",0.229,0.346,"0.18599999999999997","0"
"158","WILKINSON",1132,1,0.88339222614841,144,0,1,0,1,1,1,0,NA,NA,NA,NA,4,3.53356890459364,0.5,0.5,0,0.75,0,NA,NA,NA,NA,87,1,0.952380952380952,NA,NA,1,0.979166666666667,0.988636363636364,0.241379310344828,49648,96,40757,144,49000,"31875","48182",0.11258677935406,0.0859124866595518,"0.15634218289085547","0",0.209477814669484,0.196905016008538,"0.23303834808259588","0.25806451612903225",0.246302444913975,0.22145144076841,"0.28613569321533922","0.37096774193548387",0.280712345306369,0.287086446104589,"0.24631268436578171","0.37096774193548387",0.150920615756112,0.208644610458911,"7.8171091445427734E-2","0",1456,0.170212765957447,"80",492,0.263101604278075,349,0.250179211469534,0.21820692830015,0.173173173173173,0.290871121718377,"0.2978723404255319",0.17096018735363,0.306451612903226,0.0911602209944751,0.169,0.095,"0.28699999999999998","0.33300000000000002",0.428,0.179,"0.53300000000000003","-"
"159","WORTH",2504,2,0.798722044728434,139,0,0.5,0,1,2,1,0,NA,NA,NA,NA,10,3.99361022364217,0.4,0.5,0.1,0.8,1,0,1,0,1,160,0.942028985507246,0.858585858585859,NA,NA,0.957446808510638,0.823529411764706,0.893854748603352,0.432748538011696,48956,102,56496,64,63997,"40614","30575",0.0648429584599797,0.0453506767445948,"0.12545172947857511","5.2631578947368418E-2",0.157801418439716,0.137106697134822,"0.22147651006711411","0.32631578947368423",0.236828774062817,0.216382492529443,"0.26948890036138357","0.58947368421052626",0.316109422492401,0.344876076639128,"0.24987093443469283","0",0.224417426545086,0.256284056952013,"0.13371192565823439","3.1578947368421054E-2",4499,0.222359511688825,"122",1421,0.323616488271464,1040,0.317654245571167,0.195829644929674,0.127637972296758,0.336973180076628,"0.23754789272030652",0.133620689655172,0.363369245837414,0.053558327219369,0.151,0.116,"0.25","5.6000000000000001E-2",0.426,0.461,"0.39300000000000002","0"
"160","GEORGIA",1486164,455,0.30615732853171,NA,0.160439560439561,0.692307692307692,0,0.81978021978022,404,0.887912087912088,51,0.137254901960784,0.666666666666667,0.137254901960784,0.647058823529412,4458,2.99966894636124,0.178331090174966,0.690892777030058,0.103409600717811,0.759533423059668,290,0.26551724137931,0.596551724137931,0.110344827586207,0.717241379310345,113735,0.837299300123508,0.871155885471898,0.775627813065242,0.940219092331768,0.874136943347303,0.814011213643266,0.807388595139959,0.49811164213674,72742,NA,71355,NA,81445,"55010","63786",0.0535138819558646,0.0396340848304943,"7.949945570034983E-2","4.7316947893746832E-2",0.112226560817334,0.0931459108010502,"0.15419574137352127","0.10364681302968676",0.190269327934443,0.170979858612919,"0.22660019625681188","0.23226048267867927",0.296853913224156,0.292939154782801,"0.30121924747626261","0.34738774631952302",0.347136316068202,0.403300990972736,"0.23848535919305441","0.26938801007836416",1372482,0.128809430494364,"-",426469,0.172402655153456,301323,0.163149536550991,0.135300594603739,0.0999711573385614,0.189520543861607,"0.18912788809117262",0.103244093149189,0.246686890647034,0.0427760284459151,0.100296169579373,0.067750803896013,"0.15761432630516053","0.15838719435914925",0.252002269351728,0.216850833599367,"0.2696801022553254","0.32519183682489172"
"161",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"162",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"163",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"164",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"165","Source: Georgia Department of Juvenile Justice, Office of Technology and Information Services, requested dataset.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"166","U.S. Census Bureau, Population Division, CC-EST2022-AGESEX-[ST-FIPS]: Annual County and Puerto Rico Municipio Resident Population Estimates by Selected Age Groups and Sex.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"167","Notes: - Data tabulation not appropriate.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
